slope,aspect,elevation,ndvi,humidity,label
6.8333054,197.43636,605.0,0.72730047,72.52778,1
5.260545,263.05753,445.0,0.7231431,71.17931,1
6.133787,135.68437,473.0,0.7383221,71.17931,1
6.8427644,167.96281,447.0,0.707754,71.95203,1
15.948737,261.8589,583.0,0.71630955,71.95203,1
13.260336,75.835106,586.0,0.70481855,72.52778,1
8.692981,94.934845,563.0,0.686649,72.52778,1
10.216552,261.93234,362.0,0.73796153,72.52778,1
10.5223465,249.59789,467.0,0.75140464,72.52778,1
15.575605,157.75096,522.0,0.7407073,72.52778,1
5.2136307,237.84454,427.0,0.6273845,71.17931,1
15.686297,268.34842,546.0,0.70278394,71.95203,1
17.721289,126.52914,738.0,0.7157169,72.52778,1
12.907196,239.78136,744.0,0.6060891,72.52778,1
10.25435,113.04652,770.0,0.67079383,72.52778,1
18.706861,81.75435,591.0,0.70062953,72.52778,1
11.050723,113.18575,462.0,0.74757737,72.52778,1
6.5752363,233.35443,261.0,0.73645866,72.52778,1
10.169339,236.83104,332.0,0.7282941,72.52778,1
10.4351425,186.10442,399.0,0.7152878,72.52778,1
6.439248,156.11607,701.0,0.6233909,71.95203,1
5.071538,130.52753,232.0,0.73813576,72.52778,1
4.69467,205.9258,235.0,0.73360145,72.52778,1
7.088722,206.50017,265.0,0.70787853,72.52778,1
8.591922,161.96303,418.0,0.73790896,71.17931,1
11.235892,125.85123,767.0,0.71993524,72.52778,1
21.589952,130.88217,622.0,0.67170113,72.52778,1
12.3050165,148.0821,492.0,0.7109235,72.52778,1
8.516269,224.81075,516.0,0.6566092,72.52778,1
10.739467,217.86316,630.0,0.7175308,72.52778,1
9.930916,102.6847,316.0,0.7744207,72.52778,1
9.19224,122.10151,257.0,0.76477396,72.52778,1
4.9588327,120.093285,190.0,0.7498209,72.52778,1
0.89780164,229.78818,348.0,0.6315084,71.17931,1
9.598539,211.83846,405.0,0.7458147,72.52778,1
14.028213,220.77945,516.0,0.72634226,72.52778,1
16.752888,172.5241,582.0,0.6393966,72.52778,1
12.858846,135.52592,519.0,0.74667794,72.52778,1
7.9378433,119.08789,212.0,0.73918265,72.52778,1
10.473328,185.06444,402.0,0.7301147,72.52778,1
13.209629,179.73445,389.0,0.7577372,72.52778,1
14.796372,181.41602,401.0,0.76350266,72.52778,1
12.97747,171.03783,395.0,0.75987756,72.52778,1
9.450401,151.07607,368.0,0.754957,72.52778,1
11.017677,95.96537,321.0,0.7545074,72.52778,1
0.94202834,262.93127,326.0,0.5740082,71.05111,1
0.52650267,331.73645,336.0,0.6017063,71.05111,1
5.8329415,172.04263,323.0,0.75770843,72.52778,1
7.4815216,166.09985,321.0,0.7538522,72.52778,1
9.836334,131.69917,281.0,0.7577856,72.52778,1
1.1454668,281.6773,316.0,0.5899486,71.05111,1
1.0736309,279.32062,338.0,0.55728865,71.05111,1
11.499042,90.5699,344.0,0.7731622,72.52778,1
5.172076,123.977875,289.0,0.7411991,72.52778,1
4.0031567,160.0026,275.0,0.740251,72.52778,1
4.579908,105.38074,150.0,0.63259214,72.52778,1
0.7072661,255.76672,312.0,0.5053646,71.05111,1
0.5727738,258.32236,339.0,0.6581157,71.05111,1
0.58725554,252.77525,345.0,0.674432,71.05111,1
0.8893278,347.86414,348.0,0.6782051,71.05111,1
0.25595433,283.08975,359.0,0.59185475,71.17931,1
5.162111,113.77646,273.0,0.77049494,72.52778,1
2.466864,132.92514,256.0,0.76269406,72.52778,1
0.9999362,158.04166,285.0,0.43242416,71.141106,1
0.9783464,161.42847,290.0,0.52395904,71.141106,1
0.57275695,281.678,299.0,0.5679663,71.141106,1
0.762184,204.13136,305.0,0.5600334,71.45114,1
0.66495025,110.40729,301.0,0.5563048,71.45114,1
0.48019412,164.95522,295.0,0.42619866,71.45114,1
0.34780484,180.0,358.0,0.6088654,71.26377,1
0.9621906,114.940865,351.0,0.55583036,71.26377,1
0.66446745,163.65768,344.0,0.47797668,71.26377,1
0.47311062,232.22122,348.0,0.554125,71.26377,1
0.70968616,206.04495,350.0,0.61330616,71.26377,1
1.9124917,102.24505,319.0,0.40730622,71.141106,1
1.8833206,97.06959,300.0,0.4246912,71.141106,1
0.6428085,129.14096,289.0,0.41105327,71.141106,1
0.93933284,143.33928,292.0,0.48275074,71.141106,1
1.2363765,121.04164,280.0,0.6343858,71.141106,1
1.9618397,142.8902,275.0,0.60883623,71.141106,1
1.2385342,159.37915,261.0,0.5161525,71.141106,1
1.455258,309.5834,268.0,0.51899797,71.141106,1
0.7763862,193.93394,294.0,0.6172322,71.141106,1
0.41238868,294.94153,292.0,0.5923479,71.45114,1
0.6897917,212.82483,297.0,0.6138206,71.45114,1
0.4057705,180.0,298.0,0.63868296,71.45114,1
0.8412005,153.60905,353.0,0.5156534,71.26377,1
1.1172881,146.10097,345.0,0.45713004,71.26377,1
0.39148945,252.77426,343.0,0.55706716,71.26377,1
0.29646295,192.13515,351.0,0.63877094,71.26377,1
1.4687694,233.70961,788.0,0.7454313,71.8478,1
1.1927341,109.886536,283.0,0.56488526,71.141106,1
1.3105723,108.03298,274.0,0.6177824,71.141106,1
1.6910851,148.9501,263.0,0.5695437,71.141106,1
1.1314297,304.29858,260.0,0.5015764,71.141106,1
1.6255099,293.0897,278.0,0.5167008,71.141106,1
0.7066608,349.84152,284.0,0.5042065,71.141106,1
0.31550148,336.73068,280.0,0.55593354,71.141106,1
0.8210369,212.09314,286.0,0.6018008,71.141106,1
0.5766735,239.8284,287.0,0.5070692,71.141106,1
0.5106626,227.07224,333.0,0.6256278,71.45114,1
0.86925334,158.9953,326.0,0.5236506,71.45114,1
0.77638483,166.06647,335.0,0.4605145,71.26377,1
0.5019108,263.36798,342.0,0.5581472,71.26377,1
0.7637793,170.60844,343.0,0.5752684,71.26377,1
2.1870139,94.55858,273.0,0.6327142,71.141106,1
0.9873299,176.38153,250.0,0.5648415,71.141106,1
2.315271,308.72568,272.0,0.57739365,71.141106,1
1.1337404,29.64612,292.0,0.49213222,71.141106,1
1.299211,168.9402,325.0,0.6457606,71.45114,1
1.0473665,236.39911,342.0,0.63730663,71.45114,1
0.6644626,196.3409,347.0,0.642767,71.45114,1
0.91174906,124.90124,345.0,0.61680377,71.45114,1
0.29646215,192.13443,332.0,0.5309083,71.26377,1
0.63665056,136.75113,342.0,0.59087336,71.26377,1
14.105441,270.9228,438.0,0.74235934,71.8478,1
14.695043,271.7686,614.0,0.70239764,71.8478,1
3.3429391,159.28046,765.0,0.72865164,71.8478,1
5.8386183,165.83939,735.0,0.6759162,71.8478,1
7.26525,116.38605,707.0,0.6592281,71.8478,1
8.565382,107.59434,630.0,0.62277037,71.8478,1
7.3522615,110.661644,575.0,0.69784963,71.8478,1
1.9123241,102.24614,271.0,0.49977612,71.141106,1
1.2731256,223.248,246.0,0.48528978,71.141106,1
3.0643234,275.42227,285.0,0.6085335,71.141106,1
0.94605875,348.60382,294.0,0.43778366,71.141106,1
1.2179815,342.1252,295.0,0.5324717,71.141106,1
0.6580863,331.74158,300.0,0.5186014,71.141106,1
0.49999762,201.95592,300.0,0.47100675,71.45114,1
0.6406612,185.58173,303.0,0.6165613,71.45114,1
0.8692465,201.00352,340.0,0.5300299,71.45114,1
0.5956812,141.12206,338.0,0.552236,71.45114,1
0.82101285,171.26907,332.0,0.46496633,71.26377,1
0.49852186,270.0,330.0,0.59084356,71.26377,1
0.6078487,235.09795,340.0,0.6830091,71.26377,1
1.8048482,255.11621,336.0,0.6323752,71.26377,1
0.4105275,171.26907,355.0,0.72318405,71.26377,1
5.3706,130.2196,721.0,0.72985065,71.8478,1
6.4951024,152.70589,711.0,0.73228437,71.8478,1
2.8713355,171.26907,685.0,0.70444405,71.8478,1
7.9790387,158.61107,653.0,0.65976024,71.8478,1
13.440128,154.95894,638.0,0.7136154,71.8478,1
0.5586759,146.10422,263.0,0.5600427,71.141106,1
2.0046232,115.695076,266.0,0.61032283,71.141106,1
1.4988128,207.20874,234.0,0.49160868,71.141106,1
3.4861777,254.59027,277.0,0.5592738,71.141106,1
0.8182921,98.14457,300.0,0.5099873,71.141106,1
1.0837408,148.83954,293.0,0.49756175,71.45114,1
1.2187419,177.0696,291.0,0.54319847,71.45114,1
1.0248363,154.81213,292.0,0.65278786,71.45114,1
0.51063746,132.93039,284.0,0.537061,71.45114,1
0.52796626,70.76907,339.0,0.65344584,71.45114,1
2.280923,172.15302,333.0,0.70108104,71.26377,1
1.6910439,148.95242,318.0,0.67825884,71.26377,1
6.9541945,214.79697,681.0,0.74234134,71.8478,1
3.0850873,185.79077,728.0,0.66252387,71.8478,1
4.579438,121.190636,686.0,0.69880825,71.8478,1
7.222738,152.39198,665.0,0.69523287,71.8478,1
3.5185876,170.84004,635.0,0.7452334,71.8478,1
11.807407,102.01165,606.0,0.68421465,71.8478,1
